event_slug,event_title,event_start,event_end,market_index,market_label,condition_id,asset_id,token_side,queue_model,fill_window_seconds,markout_seconds,timestamp_received,fill_timestamp,quote_side,factor_quantile,quote_price,future_mid,markout,fill_wait_seconds
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,4,22°C,0x5e9cdf0acfadf1d761629c3e824f608b4c8abda66747f716816cd21a6ef44b02,21885399021320574560651114684216824442350810668622956886293663194490254187234,YES,optimistic,300,60,2026-06-08 18:58:44.850000+00:00,2026-06-08 19:01:52.044000+00:00,buy_bid,2,0.005,0.0085,0.0035,187.194
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,4,22°C,0x5e9cdf0acfadf1d761629c3e824f608b4c8abda66747f716816cd21a6ef44b02,21885399021320574560651114684216824442350810668622956886293663194490254187234,YES,optimistic,300,60,2026-06-08 18:59:59.280000+00:00,2026-06-08 19:01:52.044000+00:00,buy_bid,2,0.005,0.0085,0.0035,112.764
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,4,22°C,0x5e9cdf0acfadf1d761629c3e824f608b4c8abda66747f716816cd21a6ef44b02,21885399021320574560651114684216824442350810668622956886293663194490254187234,YES,optimistic,300,60,2026-06-08 19:00:59.762000+00:00,2026-06-08 19:01:52.044000+00:00,buy_bid,2,0.005,0.0085,0.0035,52.282
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,4,22°C,0x5e9cdf0acfadf1d761629c3e824f608b4c8abda66747f716816cd21a6ef44b02,21885399021320574560651114684216824442350810668622956886293663194490254187234,YES,optimistic,300,60,2026-06-08 19:31:59.913000+00:00,2026-06-08 19:36:47.921000+00:00,buy_bid,2,0.005,0.0065,0.0014999999999999,288.008
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,4,22°C,0x5e9cdf0acfadf1d761629c3e824f608b4c8abda66747f716816cd21a6ef44b02,21885399021320574560651114684216824442350810668622956886293663194490254187234,YES,optimistic,300,300,2026-06-07 23:57:59.745000+00:00,2026-06-08 00:02:16.907000+00:00,buy_bid,2,0.032,0.035,0.003,257.162
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,4,22°C,0x5e9cdf0acfadf1d761629c3e824f608b4c8abda66747f716816cd21a6ef44b02,21885399021320574560651114684216824442350810668622956886293663194490254187234,YES,optimistic,300,300,2026-06-07 23:58:45.778000+00:00,2026-06-08 00:02:16.907000+00:00,buy_bid,2,0.032,0.035,0.003,211.129
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,4,22°C,0x5e9cdf0acfadf1d761629c3e824f608b4c8abda66747f716816cd21a6ef44b02,21885399021320574560651114684216824442350810668622956886293663194490254187234,YES,optimistic,300,300,2026-06-07 23:59:55.237000+00:00,2026-06-08 00:02:16.907000+00:00,buy_bid,2,0.032,0.035,0.003,141.67
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,4,22°C,0x5e9cdf0acfadf1d761629c3e824f608b4c8abda66747f716816cd21a6ef44b02,21885399021320574560651114684216824442350810668622956886293663194490254187234,YES,optimistic,300,300,2026-06-08 00:00:41.765000+00:00,2026-06-08 00:02:16.907000+00:00,buy_bid,3,0.032,0.035,0.003,95.142
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,4,22°C,0x5e9cdf0acfadf1d761629c3e824f608b4c8abda66747f716816cd21a6ef44b02,21885399021320574560651114684216824442350810668622956886293663194490254187234,YES,optimistic,300,300,2026-06-08 00:01:57.963000+00:00,2026-06-08 00:02:16.907000+00:00,buy_bid,3,0.032,0.035,0.003,18.944
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,4,22°C,0x5e9cdf0acfadf1d761629c3e824f608b4c8abda66747f716816cd21a6ef44b02,21885399021320574560651114684216824442350810668622956886293663194490254187234,YES,optimistic,300,300,2026-06-08 00:02:58.440000+00:00,2026-06-08 00:06:11.490000+00:00,buy_bid,3,0.022,0.0355,0.0135,193.05
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,4,22°C,0x5e9cdf0acfadf1d761629c3e824f608b4c8abda66747f716816cd21a6ef44b02,21885399021320574560651114684216824442350810668622956886293663194490254187234,YES,optimistic,300,300,2026-06-08 00:03:58.689000+00:00,2026-06-08 00:06:11.490000+00:00,buy_bid,3,0.022,0.0355,0.0135,132.801
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,4,22°C,0x5e9cdf0acfadf1d761629c3e824f608b4c8abda66747f716816cd21a6ef44b02,21885399021320574560651114684216824442350810668622956886293663194490254187234,YES,optimistic,300,300,2026-06-08 00:04:58.399000+00:00,2026-06-08 00:06:11.490000+00:00,buy_bid,3,0.022,0.0355,0.0135,73.091
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,4,22°C,0x5e9cdf0acfadf1d761629c3e824f608b4c8abda66747f716816cd21a6ef44b02,21885399021320574560651114684216824442350810668622956886293663194490254187234,YES,optimistic,300,300,2026-06-08 00:05:58.917000+00:00,2026-06-08 00:06:11.490000+00:00,buy_bid,5,0.021,0.0355,0.0145,12.573
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,4,22°C,0x5e9cdf0acfadf1d761629c3e824f608b4c8abda66747f716816cd21a6ef44b02,21885399021320574560651114684216824442350810668622956886293663194490254187234,YES,optimistic,300,300,2026-06-08 14:41:54.832000+00:00,2026-06-08 14:46:36.034000+00:00,buy_bid,1,0.021,0.025,0.004,281.202
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,4,22°C,0x5e9cdf0acfadf1d761629c3e824f608b4c8abda66747f716816cd21a6ef44b02,21885399021320574560651114684216824442350810668622956886293663194490254187234,YES,optimistic,300,300,2026-06-08 14:42:59.895000+00:00,2026-06-08 14:46:36.034000+00:00,buy_bid,1,0.021,0.025,0.004,216.139
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,4,22°C,0x5e9cdf0acfadf1d761629c3e824f608b4c8abda66747f716816cd21a6ef44b02,21885399021320574560651114684216824442350810668622956886293663194490254187234,YES,optimistic,300,300,2026-06-08 14:43:57.872000+00:00,2026-06-08 14:46:36.034000+00:00,buy_bid,1,0.021,0.025,0.004,158.162
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,4,22°C,0x5e9cdf0acfadf1d761629c3e824f608b4c8abda66747f716816cd21a6ef44b02,21885399021320574560651114684216824442350810668622956886293663194490254187234,YES,optimistic,300,300,2026-06-08 14:44:52.756000+00:00,2026-06-08 14:46:36.034000+00:00,buy_bid,1,0.021,0.025,0.004,103.278
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,4,22°C,0x5e9cdf0acfadf1d761629c3e824f608b4c8abda66747f716816cd21a6ef44b02,21885399021320574560651114684216824442350810668622956886293663194490254187234,YES,optimistic,300,300,2026-06-08 14:45:53.276000+00:00,2026-06-08 14:46:36.034000+00:00,buy_bid,1,0.021,0.025,0.004,42.758
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,4,22°C,0x5e9cdf0acfadf1d761629c3e824f608b4c8abda66747f716816cd21a6ef44b02,21885399021320574560651114684216824442350810668622956886293663194490254187234,YES,optimistic,300,300,2026-06-08 15:31:55.373000+00:00,2026-06-08 15:36:20.911000+00:00,buy_bid,2,0.015,0.0165,0.0015,265.538
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,4,22°C,0x5e9cdf0acfadf1d761629c3e824f608b4c8abda66747f716816cd21a6ef44b02,21885399021320574560651114684216824442350810668622956886293663194490254187234,YES,optimistic,300,300,2026-06-08 15:32:59.781000+00:00,2026-06-08 15:36:20.911000+00:00,buy_bid,2,0.015,0.0165,0.0015,201.13
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,4,22°C,0x5e9cdf0acfadf1d761629c3e824f608b4c8abda66747f716816cd21a6ef44b02,21885399021320574560651114684216824442350810668622956886293663194490254187234,YES,optimistic,300,300,2026-06-08 15:33:58.938000+00:00,2026-06-08 15:36:20.911000+00:00,buy_bid,2,0.015,0.0165,0.0015,141.973
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,4,22°C,0x5e9cdf0acfadf1d761629c3e824f608b4c8abda66747f716816cd21a6ef44b02,21885399021320574560651114684216824442350810668622956886293663194490254187234,YES,optimistic,300,300,2026-06-08 15:34:59.937000+00:00,2026-06-08 15:36:20.911000+00:00,buy_bid,2,0.015,0.0165,0.0015,80.974
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,4,22°C,0x5e9cdf0acfadf1d761629c3e824f608b4c8abda66747f716816cd21a6ef44b02,21885399021320574560651114684216824442350810668622956886293663194490254187234,YES,optimistic,300,300,2026-06-08 15:35:49.329000+00:00,2026-06-08 15:36:20.911000+00:00,buy_bid,2,0.015,0.0165,0.0015,31.582
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,4,22°C,0x5e9cdf0acfadf1d761629c3e824f608b4c8abda66747f716816cd21a6ef44b02,21885399021320574560651114684216824442350810668622956886293663194490254187234,YES,optimistic,300,300,2026-06-08 18:56:55.551000+00:00,2026-06-08 19:01:52.044000+00:00,buy_bid,2,0.005,0.0085,0.0035,296.493
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,4,22°C,0x5e9cdf0acfadf1d761629c3e824f608b4c8abda66747f716816cd21a6ef44b02,21885399021320574560651114684216824442350810668622956886293663194490254187234,YES,optimistic,300,300,2026-06-08 18:57:56.915000+00:00,2026-06-08 19:01:52.044000+00:00,buy_bid,2,0.005,0.0085,0.0035,235.129
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,4,22°C,0x5e9cdf0acfadf1d761629c3e824f608b4c8abda66747f716816cd21a6ef44b02,21885399021320574560651114684216824442350810668622956886293663194490254187234,YES,optimistic,300,300,2026-06-08 18:58:44.850000+00:00,2026-06-08 19:01:52.044000+00:00,buy_bid,2,0.005,0.0085,0.0035,187.194
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,4,22°C,0x5e9cdf0acfadf1d761629c3e824f608b4c8abda66747f716816cd21a6ef44b02,21885399021320574560651114684216824442350810668622956886293663194490254187234,YES,optimistic,300,300,2026-06-08 18:59:59.280000+00:00,2026-06-08 19:01:52.044000+00:00,buy_bid,2,0.005,0.0085,0.0035,112.764
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,4,22°C,0x5e9cdf0acfadf1d761629c3e824f608b4c8abda66747f716816cd21a6ef44b02,21885399021320574560651114684216824442350810668622956886293663194490254187234,YES,optimistic,300,300,2026-06-08 19:00:59.762000+00:00,2026-06-08 19:01:52.044000+00:00,buy_bid,2,0.005,0.0085,0.0035,52.282
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,4,22°C,0x5e9cdf0acfadf1d761629c3e824f608b4c8abda66747f716816cd21a6ef44b02,21885399021320574560651114684216824442350810668622956886293663194490254187234,YES,optimistic,300,300,2026-06-08 19:31:59.913000+00:00,2026-06-08 19:36:47.921000+00:00,buy_bid,2,0.005,0.0065,0.0014999999999999,288.008
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,4,22°C,0x5e9cdf0acfadf1d761629c3e824f608b4c8abda66747f716816cd21a6ef44b02,21885399021320574560651114684216824442350810668622956886293663194490254187234,YES,optimistic,300,900,2026-06-07 23:57:59.745000+00:00,2026-06-08 00:02:16.907000+00:00,buy_bid,2,0.032,0.0375,0.0054999999999999,257.162
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,4,22°C,0x5e9cdf0acfadf1d761629c3e824f608b4c8abda66747f716816cd21a6ef44b02,21885399021320574560651114684216824442350810668622956886293663194490254187234,YES,optimistic,300,900,2026-06-07 23:58:45.778000+00:00,2026-06-08 00:02:16.907000+00:00,buy_bid,2,0.032,0.0375,0.0054999999999999,211.129
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,4,22°C,0x5e9cdf0acfadf1d761629c3e824f608b4c8abda66747f716816cd21a6ef44b02,21885399021320574560651114684216824442350810668622956886293663194490254187234,YES,optimistic,300,900,2026-06-07 23:59:55.237000+00:00,2026-06-08 00:02:16.907000+00:00,buy_bid,2,0.032,0.0375,0.0054999999999999,141.67
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,4,22°C,0x5e9cdf0acfadf1d761629c3e824f608b4c8abda66747f716816cd21a6ef44b02,21885399021320574560651114684216824442350810668622956886293663194490254187234,YES,optimistic,300,900,2026-06-08 00:00:41.765000+00:00,2026-06-08 00:02:16.907000+00:00,buy_bid,3,0.032,0.0375,0.0054999999999999,95.142
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,4,22°C,0x5e9cdf0acfadf1d761629c3e824f608b4c8abda66747f716816cd21a6ef44b02,21885399021320574560651114684216824442350810668622956886293663194490254187234,YES,optimistic,300,900,2026-06-08 00:01:57.963000+00:00,2026-06-08 00:02:16.907000+00:00,buy_bid,3,0.032,0.0375,0.0054999999999999,18.944
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,4,22°C,0x5e9cdf0acfadf1d761629c3e824f608b4c8abda66747f716816cd21a6ef44b02,21885399021320574560651114684216824442350810668622956886293663194490254187234,YES,optimistic,300,900,2026-06-08 00:02:58.440000+00:00,2026-06-08 00:06:11.490000+00:00,buy_bid,3,0.022,0.0375,0.0155,193.05
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,4,22°C,0x5e9cdf0acfadf1d761629c3e824f608b4c8abda66747f716816cd21a6ef44b02,21885399021320574560651114684216824442350810668622956886293663194490254187234,YES,optimistic,300,900,2026-06-08 00:03:58.689000+00:00,2026-06-08 00:06:11.490000+00:00,buy_bid,3,0.022,0.0375,0.0155,132.801
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,4,22°C,0x5e9cdf0acfadf1d761629c3e824f608b4c8abda66747f716816cd21a6ef44b02,21885399021320574560651114684216824442350810668622956886293663194490254187234,YES,optimistic,300,900,2026-06-08 00:04:58.399000+00:00,2026-06-08 00:06:11.490000+00:00,buy_bid,3,0.022,0.0375,0.0155,73.091
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,4,22°C,0x5e9cdf0acfadf1d761629c3e824f608b4c8abda66747f716816cd21a6ef44b02,21885399021320574560651114684216824442350810668622956886293663194490254187234,YES,optimistic,300,900,2026-06-08 00:05:58.917000+00:00,2026-06-08 00:06:11.490000+00:00,buy_bid,5,0.021,0.0375,0.0164999999999999,12.573
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,4,22°C,0x5e9cdf0acfadf1d761629c3e824f608b4c8abda66747f716816cd21a6ef44b02,21885399021320574560651114684216824442350810668622956886293663194490254187234,YES,optimistic,300,900,2026-06-08 14:41:54.832000+00:00,2026-06-08 14:46:36.034000+00:00,buy_bid,1,0.021,0.025,0.004,281.202
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,4,22°C,0x5e9cdf0acfadf1d761629c3e824f608b4c8abda66747f716816cd21a6ef44b02,21885399021320574560651114684216824442350810668622956886293663194490254187234,YES,optimistic,300,900,2026-06-08 14:42:59.895000+00:00,2026-06-08 14:46:36.034000+00:00,buy_bid,1,0.021,0.025,0.004,216.139
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,4,22°C,0x5e9cdf0acfadf1d761629c3e824f608b4c8abda66747f716816cd21a6ef44b02,21885399021320574560651114684216824442350810668622956886293663194490254187234,YES,optimistic,300,900,2026-06-08 14:43:57.872000+00:00,2026-06-08 14:46:36.034000+00:00,buy_bid,1,0.021,0.025,0.004,158.162
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,4,22°C,0x5e9cdf0acfadf1d761629c3e824f608b4c8abda66747f716816cd21a6ef44b02,21885399021320574560651114684216824442350810668622956886293663194490254187234,YES,optimistic,300,900,2026-06-08 14:44:52.756000+00:00,2026-06-08 14:46:36.034000+00:00,buy_bid,1,0.021,0.025,0.004,103.278
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,4,22°C,0x5e9cdf0acfadf1d761629c3e824f608b4c8abda66747f716816cd21a6ef44b02,21885399021320574560651114684216824442350810668622956886293663194490254187234,YES,optimistic,300,900,2026-06-08 14:45:53.276000+00:00,2026-06-08 14:46:36.034000+00:00,buy_bid,1,0.021,0.025,0.004,42.758
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,4,22°C,0x5e9cdf0acfadf1d761629c3e824f608b4c8abda66747f716816cd21a6ef44b02,21885399021320574560651114684216824442350810668622956886293663194490254187234,YES,optimistic,300,900,2026-06-08 15:31:55.373000+00:00,2026-06-08 15:36:20.911000+00:00,buy_bid,2,0.015,0.022,0.0069999999999999,265.538
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,4,22°C,0x5e9cdf0acfadf1d761629c3e824f608b4c8abda66747f716816cd21a6ef44b02,21885399021320574560651114684216824442350810668622956886293663194490254187234,YES,optimistic,300,900,2026-06-08 15:32:59.781000+00:00,2026-06-08 15:36:20.911000+00:00,buy_bid,2,0.015,0.022,0.0069999999999999,201.13
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,4,22°C,0x5e9cdf0acfadf1d761629c3e824f608b4c8abda66747f716816cd21a6ef44b02,21885399021320574560651114684216824442350810668622956886293663194490254187234,YES,optimistic,300,900,2026-06-08 15:33:58.938000+00:00,2026-06-08 15:36:20.911000+00:00,buy_bid,2,0.015,0.022,0.0069999999999999,141.973
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,4,22°C,0x5e9cdf0acfadf1d761629c3e824f608b4c8abda66747f716816cd21a6ef44b02,21885399021320574560651114684216824442350810668622956886293663194490254187234,YES,optimistic,300,900,2026-06-08 15:34:59.937000+00:00,2026-06-08 15:36:20.911000+00:00,buy_bid,2,0.015,0.022,0.0069999999999999,80.974
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,4,22°C,0x5e9cdf0acfadf1d761629c3e824f608b4c8abda66747f716816cd21a6ef44b02,21885399021320574560651114684216824442350810668622956886293663194490254187234,YES,optimistic,300,900,2026-06-08 15:35:49.329000+00:00,2026-06-08 15:36:20.911000+00:00,buy_bid,2,0.015,0.022,0.0069999999999999,31.582
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,4,22°C,0x5e9cdf0acfadf1d761629c3e824f608b4c8abda66747f716816cd21a6ef44b02,21885399021320574560651114684216824442350810668622956886293663194490254187234,YES,optimistic,300,900,2026-06-08 18:56:55.551000+00:00,2026-06-08 19:01:52.044000+00:00,buy_bid,2,0.005,0.0085,0.0035,296.493
